concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
41968097	Fontaine-la-Soret	Geography	OSM	9th level	S	3327158	19700101	20991231	
41969128	Perriers-la-Campagne	Geography	OSM	9th level	S	3327208	19700101	20991231	
41881435	City of Melton	Geography	OSM	6th level	S	3327545	19700101	20991231	
41881383	City of Brimbank	Geography	OSM	6th level	S	3327554	19700101	20991231	
41956683	Roiville	Geography	OSM	8th level	S	3327600	19700101	20991231	
41965475	Verneusses	Geography	OSM	8th level	S	3327621	19700101	20991231	
41952178	Montreuil-l'Argillé	Geography	OSM	8th level	S	3327623	19700101	20991231	
41881408	City of Hume	Geography	OSM	6th level	S	3327634	19700101	20991231	
41945670	La Chapelle-Bayvel	Geography	OSM	8th level	S	3327635	19700101	20991231	
41940918	Épaignes	Geography	OSM	8th level	S	3327639	19700101	20991231	
41936539	Canapville	Geography	OSM	8th level	S	3327640	19700101	20991231	
41949246	Louversey	Geography	OSM	8th level	S	3327682	19700101	20991231	
41881568	Shire of Macedon Ranges	Geography	OSM	6th level	S	3327683	19700101	20991231	
41968637	Le Sap	Geography	OSM	9th level	S	3327701	19700101	20991231	
41894295	Governador Eugênio Barros	Geography	OSM	8th level	S	332772	19700101	20991231	
41932954	Avernes-Saint-Gourgon	Geography	OSM	8th level	S	3327722	19700101	20991231	
41894395	Duque Bacelar	Geography	OSM	8th level	S	332773	19700101	20991231	
41892650	Amapá do Maranhão	Geography	OSM	8th level	S	332774	19700101	20991231	
41897026	Santo Antônio dos Lopes	Geography	OSM	8th level	S	332775	19700101	20991231	
41894179	Dom Pedro	Geography	OSM	8th level	S	332776	19700101	20991231	
41881451	City of Moreland	Geography	OSM	6th level	S	3327767	19700101	20991231	
41881495	City of Whittlesea	Geography	OSM	6th level	S	3327768	19700101	20991231	
41895825	Matões	Geography	OSM	8th level	S	332777	19700101	20991231	
41897497	São Benedito do Rio Preto	Geography	OSM	8th level	S	332778	19700101	20991231	
41893297	Buriti	Geography	OSM	8th level	S	332779	19700101	20991231	
41894335	Governador Luiz Rocha	Geography	OSM	8th level	S	332780	19700101	20991231	
41897396	Santana do Maranhão	Geography	OSM	8th level	S	332781	19700101	20991231	
41881570	Shire of Mitchell	Geography	OSM	6th level	S	3327815	19700101	20991231	
41898266	Trizidela do Vale	Geography	OSM	8th level	S	332782	19700101	20991231	
41898205	Timon	Geography	OSM	8th level	S	332783	19700101	20991231	
41898201	Timbiras	Geography	OSM	8th level	S	332784	19700101	20991231	
41881465	Shire of Hepburn	Geography	OSM	6th level	S	3327844	19700101	20991231	
41896933	Primeira Cruz	Geography	OSM	8th level	S	332785	19700101	20991231	
41894015	Cidelândia	Geography	OSM	8th level	S	332786	19700101	20991231	
41896564	Pedreiras	Geography	OSM	8th level	S	332787	19700101	20991231	
41897453	Santo Amaro do Maranhão	Geography	OSM	8th level	S	332788	19700101	20991231	
41892755	Tuntum	Geography	OSM	8th level	S	332789	19700101	20991231	
41898282	Tufilândia	Geography	OSM	8th level	S	332790	19700101	20991231	
41893460	Brejo de Areia	Geography	OSM	8th level	S	332791	19700101	20991231	
41898010	Sítio Novo	Geography	OSM	8th level	S	332792	19700101	20991231	
41898037	Sucupira do Norte	Geography	OSM	8th level	S	332793	19700101	20991231	
41896103	Nina Rodrigues	Geography	OSM	8th level	S	332794	19700101	20991231	
41946632	La Noë-Poulain	Geography	OSM	8th level	S	3327946	19700101	20991231	
41898038	Sucupira do Riachão	Geography	OSM	8th level	S	332795	19700101	20991231	
41898133	Tasso Fragoso	Geography	OSM	8th level	S	332796	19700101	20991231	
41895820	Matinha	Geography	OSM	8th level	S	332797	19700101	20991231	
41893324	Bequimão	Geography	OSM	8th level	S	332798	19700101	20991231	
41894345	Governador Newton Bello	Geography	OSM	8th level	S	332799	19700101	20991231	
41897539	São Domingos do Azeitão	Geography	OSM	8th level	S	332800	19700101	20991231	
41897944	Serrano do Maranhão	Geography	OSM	8th level	S	332801	19700101	20991231	
41894609	Fortuna	Geography	OSM	8th level	S	332802	19700101	20991231	
41893126	Axixá	Geography	OSM	8th level	S	332803	19700101	20991231	
41893634	Cajari	Geography	OSM	8th level	S	332804	19700101	20991231	
41893225	Itaipava do Grajaú	Geography	OSM	8th level	S	332805	19700101	20991231	
41897511	São Bernardo	Geography	OSM	8th level	S	332806	19700101	20991231	
41897502	São Bento	Geography	OSM	8th level	S	332807	19700101	20991231	
41897325	Santa Inês	Geography	OSM	8th level	S	332808	19700101	20991231	
41894578	Fortaleza dos Nogueiras	Geography	OSM	8th level	S	332809	19700101	20991231	
41896161	Nova Iorque	Geography	OSM	8th level	S	332810	19700101	20991231	
41895500	Lago dos Rodrigues	Geography	OSM	8th level	S	332811	19700101	20991231	
41897344	Santa Luzia	Geography	OSM	8th level	S	332812	19700101	20991231	
41895480	Lagoa do Mato	Geography	OSM	8th level	S	332813	19700101	20991231	
41897355	Santa Luzia do Paruá	Geography	OSM	8th level	S	332814	19700101	20991231	
41955199	Pontchardon	Geography	OSM	8th level	S	3328141	19700101	20991231	
41893813	Capinzal do Norte	Geography	OSM	8th level	S	332815	19700101	20991231	
41927666	塘山镇	Geography	OSM	8th level	S	3328150	19700101	20991231	
41929242	青山路街道	Geography	OSM	8th level	S	3328159	19700101	20991231	
41891347	Itapecuru Mirim	Geography	OSM	8th level	S	332816	19700101	20991231	
41894273	Davinópolis	Geography	OSM	8th level	S	332817	19700101	20991231	
41896912	Presidente Sarney	Geography	OSM	8th level	S	332818	19700101	20991231	
41892729	Alto Parnaíba	Geography	OSM	8th level	S	332819	19700101	20991231	
41894464	Esperantinópolis	Geography	OSM	8th level	S	332820	19700101	20991231	
41896918	Presidente Vargas	Geography	OSM	8th level	S	332821	19700101	20991231	
41892946	Nova Colinas	Geography	OSM	8th level	S	332822	19700101	20991231	
41892761	Aldeias Altas	Geography	OSM	8th level	S	332823	19700101	20991231	
41897411	Santa Rita	Geography	OSM	8th level	S	332824	19700101	20991231	
41897405	Santa Quitéria do Maranhão	Geography	OSM	8th level	S	332825	19700101	20991231	
41927993	扬子洲镇	Geography	OSM	8th level	S	3328254	19700101	20991231	
41963909	Ticheville	Geography	OSM	8th level	S	3328259	19700101	20991231	
41893686	Campestre do Maranhão	Geography	OSM	8th level	S	332826	19700101	20991231	
42039577	Chilcomb	Geography	OSM	10th level	S	3328260	19700101	20991231	
42045324	Itchen Valley	Geography	OSM	10th level	S	3328261	19700101	20991231	
41990989	Herbede	Geography	OSM	10th level	S	3328264	19700101	20991231	
41893311	Benedito Leite	Geography	OSM	8th level	S	332827	19700101	20991231	
41947346	Le Bosc-Renoult	Geography	OSM	8th level	S	3328271	19700101	20991231	
41969110	Orville	Geography	OSM	9th level	S	3328272	19700101	20991231	
41894713	Governador Nunes Freire	Geography	OSM	8th level	S	332828	19700101	20991231	
41895502	Lagoa Grande do Maranhão	Geography	OSM	8th level	S	332829	19700101	20991231	
41892767	Altamira do Maranhão	Geography	OSM	8th level	S	332830	19700101	20991231	
41895956	Monção	Geography	OSM	8th level	S	332831	19700101	20991231	
41989797	Bommern	Geography	OSM	10th level	S	3328310	19700101	20991231	
41961191	Saint-Siméon	Geography	OSM	8th level	S	3328316	19700101	20991231	
41895701	Mata Roma	Geography	OSM	8th level	S	332832	19700101	20991231	
41897042	Riachão	Geography	OSM	8th level	S	332833	19700101	20991231	
41927528	南昌昌东工业区	Geography	OSM	8th level	S	3328339	19700101	20991231	
41893012	Araguanã	Geography	OSM	8th level	S	332834	19700101	20991231	
41895527	Lago Verde	Geography	OSM	8th level	S	332835	19700101	20991231	
41895734	Maranhãozinho	Geography	OSM	8th level	S	332836	19700101	20991231	
41946744	La Poterie-Mathieu	Geography	OSM	8th level	S	3328362	19700101	20991231	
41943627	Grand-Camp	Geography	OSM	8th level	S	3328368	19700101	20991231	
41893310	Graça Aranha	Geography	OSM	8th level	S	332837	19700101	20991231	
41894289	Cururupu	Geography	OSM	8th level	S	332838	19700101	20991231	
41894514	Feira Nova do Maranhão	Geography	OSM	8th level	S	332839	19700101	20991231	
41896409	Pastos Bons	Geography	OSM	8th level	S	332840	19700101	20991231	
41936591	Caorches-Saint-Nicolas	Geography	OSM	8th level	S	3328405	19700101	20991231	
41991033	Heven	Geography	OSM	10th level	S	3328408	19700101	20991231	
41897647	São João do Paraíso	Geography	OSM	8th level	S	332841	19700101	20991231	
41961395	Saint-Victor-de-Chrétienville	Geography	OSM	8th level	S	3328411	19700101	20991231	
41956909	Rouge-Perriers	Geography	OSM	8th level	S	3328412	19700101	20991231	
41940683	Écardenville-la-Campagne	Geography	OSM	8th level	S	3328413	19700101	20991231	
41893058	Carutapera	Geography	OSM	8th level	S	332842	19700101	20991231	
42039595	Cheriton Fitzpaine	Geography	OSM	10th level	S	3328422	19700101	20991231	
41893313	Grajaú	Geography	OSM	8th level	S	332843	19700101	20991231	
41897656	São João do Soter	Geography	OSM	8th level	S	332844	19700101	20991231	
42047951	Micheldever	Geography	OSM	10th level	S	3328441	19700101	20991231	
41889228	Centro do Guilherme	Geography	OSM	8th level	S	332845	19700101	20991231	
42049693	Poughill	Geography	OSM	10th level	S	3328459	19700101	20991231	
41895730	Marajá do Sena	Geography	OSM	8th level	S	332846	19700101	20991231	
41893980	Chapadinha	Geography	OSM	8th level	S	332847	19700101	20991231	
41893282	Bela Vista do Maranhão	Geography	OSM	8th level	S	332848	19700101	20991231	
41897574	São Francisco do Maranhão	Geography	OSM	8th level	S	332849	19700101	20991231	
42051565	Stockleigh English	Geography	OSM	10th level	S	3328495	19700101	20991231	
41897542	São Domingos do Maranhão	Geography	OSM	8th level	S	332850	19700101	20991231	
41895516	Lago da Pedra	Geography	OSM	8th level	S	332851	19700101	20991231	
42054243	Wonston	Geography	OSM	10th level	S	3328516	19700101	20991231	
41893522	Buriticupu	Geography	OSM	8th level	S	332852	19700101	20991231	
41897545	São Francisco do Brejão	Geography	OSM	8th level	S	332853	19700101	20991231	
41895990	Montes Altos	Geography	OSM	8th level	S	332854	19700101	20991231	
41897528	São Félix de Balsas	Geography	OSM	8th level	S	332855	19700101	20991231	
41894136	Coroatá	Geography	OSM	8th level	S	332856	19700101	20991231	
41895608	Luís Domingues	Geography	OSM	8th level	S	332857	19700101	20991231	
41894798	Guimarães	Geography	OSM	8th level	S	332858	19700101	20991231	
41968532	La Vieille-Lyre	Geography	OSM	9th level	S	3328584	19700101	20991231	
41897001	Raposa	Geography	OSM	8th level	S	332859	19700101	20991231	
41895661	Magalhães de Almeida	Geography	OSM	8th level	S	332860	19700101	20991231	
41894486	Estreito	Geography	OSM	8th level	S	332861	19700101	20991231	
41895712	Maracaçumé	Geography	OSM	8th level	S	332862	19700101	20991231	
41895517	Lago do Junco	Geography	OSM	8th level	S	332863	19700101	20991231	
41892776	Alto Alegre do Maranhão	Geography	OSM	8th level	S	332864	19700101	20991231	
41893030	Arari	Geography	OSM	8th level	S	332865	19700101	20991231	
41984195	Drackendorf	Geography	OSM	9th level	S	3328669	19700101	20991231	
41893521	Buriti Bravo	Geography	OSM	8th level	S	332867	19700101	20991231	
41985524	Ilmnitz	Geography	OSM	9th level	S	3328670	19700101	20991231	
41986220	Lobeda-Altstadt	Geography	OSM	9th level	S	3328672	19700101	20991231	
41986774	Neulobeda	Geography	OSM	9th level	S	3328673	19700101	20991231	
42054260	Woolfardisworthy	Geography	OSM	10th level	S	3328679	19700101	20991231	
41896507	Paulo Ramos	Geography	OSM	8th level	S	332868	19700101	20991231	
41896516	Paulino Neves	Geography	OSM	8th level	S	332869	19700101	20991231	
41897608	São João Batista	Geography	OSM	8th level	S	332870	19700101	20991231	
41897631	São João do Carú	Geography	OSM	8th level	S	332871	19700101	20991231	
41893228	Belágua	Geography	OSM	8th level	S	332872	19700101	20991231	
41892893	Apicum-Açu	Geography	OSM	8th level	S	332873	19700101	20991231	
41896034	Morros	Geography	OSM	8th level	S	332874	19700101	20991231	
41893162	Balsas	Geography	OSM	8th level	S	332875	19700101	20991231	
41894709	Governador Archer	Geography	OSM	8th level	S	332876	19700101	20991231	
41897701	São José de Ribamar	Geography	OSM	8th level	S	332877	19700101	20991231	
41893951	Cedral	Geography	OSM	8th level	S	332878	19700101	20991231	
41897262	Sambaíba	Geography	OSM	8th level	S	332879	19700101	20991231	
41893251	Barreirinhas	Geography	OSM	8th level	S	332880	19700101	20991231	
41895977	Paço do Lumiar	Geography	OSM	8th level	S	332881	19700101	20991231	
41896682	Pinheiro	Geography	OSM	8th level	S	332882	19700101	20991231	
41989401	Annen	Geography	OSM	10th level	S	3328828	19700101	20991231	
41892665	Açailândia	Geography	OSM	8th level	S	332883	19700101	20991231	
41947557	Les Bottereaux	Geography	OSM	8th level	S	3328835	19700101	20991231	
41896840	Porto Rico do Maranhão	Geography	OSM	8th level	S	332884	19700101	20991231	
41894704	Gonçalves Dias	Geography	OSM	8th level	S	332885	19700101	20991231	
41892869	Amarante do Maranhão	Geography	OSM	8th level	S	332886	19700101	20991231	
41895599	Loreto	Geography	OSM	8th level	S	332887	19700101	20991231	
41893531	Buritirana	Geography	OSM	8th level	S	332888	19700101	20991231	
41895349	Jenipapo dos Vieiras	Geography	OSM	8th level	S	332889	19700101	20991231	
41895340	Jatobá	Geography	OSM	8th level	S	332890	19700101	20991231	
41894091	Conceição do Lago-Açu	Geography	OSM	8th level	S	332891	19700101	20991231	
41897651	São João dos Patos	Geography	OSM	8th level	S	332892	19700101	20991231	
41894841	Humberto de Campos	Geography	OSM	8th level	S	332893	19700101	20991231	
41895906	Miranda do Norte	Geography	OSM	8th level	S	332894	19700101	20991231	
41895207	Itinga do Maranhão	Geography	OSM	8th level	S	332895	19700101	20991231	
41896670	Pindaré-Mirim	Geography	OSM	8th level	S	332896	19700101	20991231	
41895910	Mirinzal	Geography	OSM	8th level	S	332897	19700101	20991231	
41898303	Turilândia	Geography	OSM	8th level	S	332898	19700101	20991231	
41894683	Godofredo Viana	Geography	OSM	8th level	S	332899	19700101	20991231	
41892690	Afonso Cunha	Geography	OSM	8th level	S	332900	19700101	20991231	
41898302	Turiaçu	Geography	OSM	8th level	S	332901	19700101	20991231	
41897308	Santa Filomena do Maranhão	Geography	OSM	8th level	S	332902	19700101	20991231	
41898400	Vargem Grande	Geography	OSM	8th level	S	332903	19700101	20991231	
41992806	Rüdinghausen	Geography	OSM	10th level	S	3329035	19700101	20991231	
41898356	Urbano Santos	Geography	OSM	8th level	S	332904	19700101	20991231	
42045428	Kennerleigh	Geography	OSM	10th level	S	3329044	19700101	20991231	
41898313	Tutóia	Geography	OSM	8th level	S	332905	19700101	20991231	
41881443	City of Moonee Valley	Geography	OSM	6th level	S	3329056	19700101	20991231	
41898472	Viana	Geography	OSM	8th level	S	332906	19700101	20991231	
41893132	Bacuri	Geography	OSM	8th level	S	332907	19700101	20991231	
41897068	Ribamar Fiquene	Geography	OSM	8th level	S	332908	19700101	20991231	
41896372	Palmeirândia	Geography	OSM	8th level	S	332909	19700101	20991231	
41889229	Centro Novo do Maranhão	Geography	OSM	8th level	S	332910	19700101	20991231	
41993206	Stockum	Geography	OSM	10th level	S	3329106	19700101	20991231	
41896856	Porto Franco	Geography	OSM	8th level	S	332911	19700101	20991231	
41894894	Icatu	Geography	OSM	8th level	S	332912	19700101	20991231	
41895901	Mirador	Geography	OSM	8th level	S	332913	19700101	20991231	
41939448	Courtomer	Geography	OSM	8th level	S	3329139	19700101	20991231	
41898512	Vitória do Mearim	Geography	OSM	8th level	S	332914	19700101	20991231	
41898533	Vitorino Freire	Geography	OSM	8th level	S	332915	19700101	20991231	
41893395	Bom Jardim	Geography	OSM	8th level	S	332916	19700101	20991231	
41898499	Vila Nova dos Martírios	Geography	OSM	8th level	S	332917	19700101	20991231	
41897187	Rosário	Geography	OSM	8th level	S	332918	19700101	20991231	
41895391	João Lisboa	Geography	OSM	8th level	S	332919	19700101	20991231	
41893017	Araioses	Geography	OSM	8th level	S	332920	19700101	20991231	
41931194	Aclou	Geography	OSM	8th level	S	3329208	19700101	20991231	
41896688	Pio XII	Geography	OSM	8th level	S	332921	19700101	20991231	
41889222	Central do Maranhão	Geography	OSM	8th level	S	332922	19700101	20991231	
41897747	São Luís	Geography	OSM	8th level	S	332923	19700101	20991231	
41892145	Maranhão	Geography	OSM	4th level	S	332924	19700101	20991231	
41896764	Poção de Pedras	Geography	OSM	8th level	S	332925	19700101	20991231	
41898483	Zé Doca	Geography	OSM	8th level	S	332926	19700101	20991231	
41896420	Paraibano	Geography	OSM	8th level	S	332927	19700101	20991231	
41896718	Pirapemas	Geography	OSM	8th level	S	332928	19700101	20991231	
41990234	Düren	Geography	OSM	10th level	S	3329285	19700101	20991231	
41894045	Colinas	Geography	OSM	8th level	S	332929	19700101	20991231	
41897730	São José dos Basílios	Geography	OSM	8th level	S	332930	19700101	20991231	
41993788	Witten-Mitte	Geography	OSM	10th level	S	3329304	19700101	20991231	
41896379	Passagem Franca	Geography	OSM	8th level	S	332931	19700101	20991231	
41893178	Barão de Grajaú	Geography	OSM	8th level	S	332932	19700101	20991231	
41896479	Parnarama	Geography	OSM	8th level	S	332933	19700101	20991231	
41897754	São Luís Gonzaga do Maranhão	Geography	OSM	8th level	S	332934	19700101	20991231	
41893133	Bacurituba	Geography	OSM	8th level	S	332935	19700101	20991231	
41892693	Água Doce do Maranhão	Geography	OSM	8th level	S	332936	19700101	20991231	
41897773	São Mateus do Maranhão	Geography	OSM	8th level	S	332937	19700101	20991231	
41897300	São Pedro da Água Branca	Geography	OSM	8th level	S	332938	19700101	20991231	
41938815	Combon	Geography	OSM	8th level	S	3329387	19700101	20991231	
41895409	Joselândia	Geography	OSM	8th level	S	332939	19700101	20991231	
41896925	Presidente Médici	Geography	OSM	8th level	S	332940	19700101	20991231	
41894587	Formosa da Serra Negra	Geography	OSM	8th level	S	332941	19700101	20991231	
41988192	Somborn	Geography	OSM	9th level	S	3329414	19700101	20991231	
41893359	Bom Jesus das Selvas	Geography	OSM	8th level	S	332942	19700101	20991231	
41893795	Cantanhede	Geography	OSM	8th level	S	332943	19700101	20991231	
41896576	Pedro do Rosário	Geography	OSM	8th level	S	332944	19700101	20991231	
41893021	Arame	Geography	OSM	8th level	S	332945	19700101	20991231	
41896551	Penalva	Geography	OSM	8th level	S	332946	19700101	20991231	
41896183	Nova Olinda do Maranhão	Geography	OSM	8th level	S	332947	19700101	20991231	
